n,m,graph_id,feasible,avg_minla_cost,lower_bound,approx_ratio,time_s,num_seeds,solver
20,100,88,True,528.5,336.0,1.5729166666666667,16.203,5,PathIntegralAnnealingSampler
20,95,89,True,506.25,305.0,1.6598360655737705,16.199,5,PathIntegralAnnealingSampler
20,97,90,True,493.0,317.0,1.555205047318612,16.257,5,PathIntegralAnnealingSampler
20,75,91,True,374.0,195.0,1.917948717948718,16.314,5,PathIntegralAnnealingSampler
20,86,92,True,416.4,251.0,1.6589641434262947,16.249,5,PathIntegralAnnealingSampler
20,92,93,True,497.5,287.0,1.7334494773519165,16.123,5,PathIntegralAnnealingSampler
20,93,94,True,503.0,293.0,1.7167235494880546,16.306,5,PathIntegralAnnealingSampler
20,107,95,True,574.6,385.0,1.4924675324675325,16.175,5,PathIntegralAnnealingSampler
20,97,96,True,525.4,317.0,1.6574132492113565,16.28,5,PathIntegralAnnealingSampler
20,89,97,True,471.4,269.0,1.7524163568773234,16.209,5,PathIntegralAnnealingSampler
20,99,98,True,539.6,329.0,1.6401215805471125,16.244,5,PathIntegralAnnealingSampler
20,87,99,True,428.8,257.0,1.6684824902723736,16.206,5,PathIntegralAnnealingSampler
25,146,0,True,961.0,553.0,1.7377938517179023,30.385,5,PathIntegralAnnealingSampler
25,144,1,False,,539.0,,30.552,5,PathIntegralAnnealingSampler
25,151,2,True,1002.5,592.0,1.693412162162162,30.38,5,PathIntegralAnnealingSampler
25,138,3,False,,497.0,,30.555,5,PathIntegralAnnealingSampler
25,133,4,False,,462.0,,30.444,5,PathIntegralAnnealingSampler
25,139,5,True,907.5,504.0,1.8005952380952381,30.737,5,PathIntegralAnnealingSampler
25,139,6,True,900.5,504.0,1.7867063492063493,30.476,5,PathIntegralAnnealingSampler
25,145,7,True,1017.5,546.0,1.8635531135531136,30.472,5,PathIntegralAnnealingSampler
25,163,8,True,1103.0,688.0,1.6031976744186047,30.34,5,PathIntegralAnnealingSampler
25,145,9,True,945.0,546.0,1.7307692307692308,30.484,5,PathIntegralAnnealingSampler
25,145,10,True,966.0,546.0,1.7692307692307692,30.416,5,PathIntegralAnnealingSampler
25,152,11,False,,600.0,,30.268,5,PathIntegralAnnealingSampler
25,150,12,True,1013.0,584.0,1.7345890410958904,30.482,5,PathIntegralAnnealingSampler
25,142,13,True,952.75,525.0,1.8147619047619048,30.272,5,PathIntegralAnnealingSampler
25,137,14,True,938.0,490.0,1.9142857142857144,30.495,5,PathIntegralAnnealingSampler
25,153,15,False,,608.0,,30.81,5,PathIntegralAnnealingSampler
25,139,16,False,,504.0,,30.354,5,PathIntegralAnnealingSampler
25,152,17,True,1052.5,600.0,1.7541666666666667,30.56,5,PathIntegralAnnealingSampler
25,157,18,True,1054.0,640.0,1.646875,30.444,5,PathIntegralAnnealingSampler
25,142,19,True,925.5,525.0,1.762857142857143,30.458,5,PathIntegralAnnealingSampler
25,147,20,False,,560.0,,30.27,5,PathIntegralAnnealingSampler
25,136,21,False,,483.0,,30.308,5,PathIntegralAnnealingSampler
25,148,22,True,989.5,568.0,1.7420774647887325,30.782,5,PathIntegralAnnealingSampler
25,132,23,True,876.0,455.0,1.9252747252747253,30.43,5,PathIntegralAnnealingSampler
25,144,24,False,,539.0,,30.215,5,PathIntegralAnnealingSampler
25,143,25,False,,532.0,,30.446,5,PathIntegralAnnealingSampler
25,139,26,True,855.0,504.0,1.6964285714285714,30.392,5,PathIntegralAnnealingSampler
25,152,27,True,1031.0,600.0,1.7183333333333333,30.389,5,PathIntegralAnnealingSampler
25,163,28,True,1140.6666666666667,688.0,1.6579457364341086,30.423,5,PathIntegralAnnealingSampler
25,143,29,False,,532.0,,31.188,5,PathIntegralAnnealingSampler
25,147,30,True,1021.0,560.0,1.8232142857142857,31.857,5,PathIntegralAnnealingSampler
25,151,31,True,1017.2,592.0,1.7182432432432433,30.462,5,PathIntegralAnnealingSampler
25,156,32,False,,632.0,,30.313,5,PathIntegralAnnealingSampler
25,144,33,True,984.3333333333334,539.0,1.826221397649969,30.519,5,PathIntegralAnnealingSampler
25,148,34,True,977.6666666666666,568.0,1.721244131455399,30.409,5,PathIntegralAnnealingSampler
25,154,35,True,1065.6666666666667,616.0,1.7299783549783552,30.407,5,PathIntegralAnnealingSampler
25,151,36,True,1028.0,592.0,1.7364864864864864,30.156,5,PathIntegralAnnealingSampler
25,167,37,True,1167.0,723.0,1.6141078838174274,30.4,5,PathIntegralAnnealingSampler
25,146,38,True,1002.0,553.0,1.8119349005424954,30.74,5,PathIntegralAnnealingSampler
25,156,39,False,,632.0,,30.52,5,PathIntegralAnnealingSampler
25,137,40,True,908.0,490.0,1.853061224489796,30.476,5,PathIntegralAnnealingSampler
25,158,41,True,1120.5,648.0,1.7291666666666667,30.534,5,PathIntegralAnnealingSampler
25,147,42,True,951.5,560.0,1.699107142857143,30.51,5,PathIntegralAnnealingSampler
25,155,43,True,1046.0,624.0,1.6762820512820513,30.636,5,PathIntegralAnnealingSampler
25,131,44,True,891.3333333333334,448.0,1.9895833333333335,30.42,5,PathIntegralAnnealingSampler
25,152,45,True,1008.4,600.0,1.6806666666666665,30.583,5,PathIntegralAnnealingSampler
25,146,46,True,976.6666666666666,553.0,1.7661241711874622,30.421,5,PathIntegralAnnealingSampler
25,158,47,True,1117.0,648.0,1.7237654320987654,30.304,5,PathIntegralAnnealingSampler
25,140,48,True,953.6666666666666,511.0,1.8662752772341813,30.363,5,PathIntegralAnnealingSampler
25,131,49,True,867.0,448.0,1.9352678571428572,30.365,5,PathIntegralAnnealingSampler
25,151,50,True,1005.0,592.0,1.697635135135135,30.611,5,PathIntegralAnnealingSampler
25,160,51,True,1122.25,664.0,1.6901355421686748,30.295,5,PathIntegralAnnealingSampler
25,154,52,True,1037.0,616.0,1.6834415584415585,30.478,5,PathIntegralAnnealingSampler
25,157,53,True,1084.6666666666667,640.0,1.6947916666666667,30.771,5,PathIntegralAnnealingSampler
25,128,54,True,844.6666666666666,428.0,1.9735202492211836,30.629,5,PathIntegralAnnealingSampler
25,156,55,False,,632.0,,30.363,5,PathIntegralAnnealingSampler
25,149,56,True,1011.0,576.0,1.7552083333333333,30.545,5,PathIntegralAnnealingSampler
25,154,57,True,1032.0,616.0,1.6753246753246753,30.388,5,PathIntegralAnnealingSampler
25,145,58,False,,546.0,,30.486,5,PathIntegralAnnealingSampler
25,152,59,True,1043.25,600.0,1.73875,30.329,5,PathIntegralAnnealingSampler
25,163,60,True,1128.0,688.0,1.6395348837209303,30.421,5,PathIntegralAnnealingSampler
25,149,61,True,979.75,576.0,1.7009548611111112,30.627,5,PathIntegralAnnealingSampler
25,151,62,True,996.0,592.0,1.6824324324324325,30.627,5,PathIntegralAnnealingSampler
25,149,63,True,979.0,576.0,1.6996527777777777,30.559,5,PathIntegralAnnealingSampler
25,157,64,True,1031.3333333333333,640.0,1.6114583333333332,30.501,5,PathIntegralAnnealingSampler
25,170,65,True,1191.5,750.0,1.5886666666666667,30.55,5,PathIntegralAnnealingSampler
25,152,66,True,1030.0,600.0,1.7166666666666666,31.348,5,PathIntegralAnnealingSampler
25,145,67,True,1009.2,546.0,1.8483516483516484,35.74,5,PathIntegralAnnealingSampler
25,157,68,True,1116.3333333333333,640.0,1.7442708333333332,66.274,5,PathIntegralAnnealingSampler
25,157,69,True,1078.5,640.0,1.68515625,30.649,5,PathIntegralAnnealingSampler
25,161,70,True,1108.0,672.0,1.6488095238095237,30.504,5,PathIntegralAnnealingSampler
25,170,71,True,1226.0,750.0,1.6346666666666667,30.379,5,PathIntegralAnnealingSampler
25,156,72,True,1118.0,632.0,1.768987341772152,30.428,5,PathIntegralAnnealingSampler
25,158,73,True,1116.0,648.0,1.7222222222222223,30.4,5,PathIntegralAnnealingSampler
25,150,74,True,1012.25,584.0,1.733304794520548,30.443,5,PathIntegralAnnealingSampler
25,150,75,True,992.5,584.0,1.6994863013698631,31.093,5,PathIntegralAnnealingSampler
25,144,76,True,958.0,539.0,1.7773654916512058,30.459,5,PathIntegralAnnealingSampler
25,155,77,True,1051.0,624.0,1.6842948717948718,30.448,5,PathIntegralAnnealingSampler
25,149,78,True,1011.0,576.0,1.7552083333333333,30.545,5,PathIntegralAnnealingSampler
25,149,79,True,979.5,576.0,1.7005208333333333,30.408,5,PathIntegralAnnealingSampler
25,154,80,False,,616.0,,30.428,5,PathIntegralAnnealingSampler
25,147,81,True,978.0,560.0,1.7464285714285714,30.423,5,PathIntegralAnnealingSampler
25,145,82,True,944.0,546.0,1.728937728937729,30.492,5,PathIntegralAnnealingSampler
25,146,83,True,997.4,553.0,1.8036166365280288,30.673,5,PathIntegralAnnealingSampler
25,158,84,True,1052.0,648.0,1.623456790123457,30.423,5,PathIntegralAnnealingSampler
25,174,85,False,,786.0,,30.419,5,PathIntegralAnnealingSampler
25,165,86,True,1083.4,705.0,1.5367375886524823,30.685,5,PathIntegralAnnealingSampler
25,163,87,True,1083.3333333333333,688.0,1.574612403100775,30.58,5,PathIntegralAnnealingSampler
25,165,88,True,1191.0,705.0,1.6893617021276597,30.459,5,PathIntegralAnnealingSampler
25,144,89,True,972.5,539.0,1.8042671614100185,30.392,5,PathIntegralAnnealingSampler
25,157,90,False,,640.0,,30.567,5,PathIntegralAnnealingSampler
25,162,91,True,1118.5,680.0,1.6448529411764705,30.612,5,PathIntegralAnnealingSampler
25,152,92,True,975.0,600.0,1.625,30.316,5,PathIntegralAnnealingSampler
25,156,93,True,1052.0,632.0,1.6645569620253164,30.268,5,PathIntegralAnnealingSampler
25,151,94,False,,592.0,,30.436,5,PathIntegralAnnealingSampler
25,142,95,False,,525.0,,31.102,5,PathIntegralAnnealingSampler
25,146,96,True,999.5,553.0,1.8074141048824592,30.548,5,PathIntegralAnnealingSampler
25,135,97,True,831.0,476.0,1.745798319327731,30.378,5,PathIntegralAnnealingSampler
25,144,98,True,965.0,539.0,1.790352504638219,30.613,5,PathIntegralAnnealingSampler
25,132,99,True,804.5,455.0,1.768131868131868,32.36,5,PathIntegralAnnealingSampler
